,close,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy
2006-01-09,24.149999618530273,11232613,CIEN,733.6875,19.015311698503393,1.023348509366918,0.2427931446526963,1.4375000425747482,0.36460192229517774,51.45000076293945,11.899999618530273,0.0,0.0,resistance,False
2006-01-16,24.5,7491928,CIEN,633.9375,19.455935361308438,1.0231720452334065,-0.33302001947365234,1.6203703826347007,0.5623158642595552,50.75,11.899999618530273,0.0,0.0,resistance,False
2006-01-23,28.0,10214057,CIEN,586.25,20.102193432469523,1.0332164997035447,0.36334158577071207,1.904761929476497,0.8460830041116316,43.189998626708984,11.899999618530273,0.0,0.0,resistance,False
2006-01-30,27.299999237060547,11189871,CIEN,578.375,20.674688013138308,1.0284792096241637,0.09553637697537809,1.7030566480139957,0.6283102951820878,42.41999816894531,11.899999618530273,0.0,0.0,resistance,False
2006-02-06,27.579999923706055,9462413,CIEN,578.375,21.241010598213443,1.0273920740528346,-0.1543769360701298,1.6909871751557717,0.647937611199604,42.41999816894531,11.899999618530273,0.0,0.0,resistance,False
2006-02-13,29.540000915527344,6487172,CIEN,521.5,21.90954830005605,1.0314739121639926,-0.31442730305684186,1.8347826220877839,0.8029646332197704,40.66999816894531,11.899999618530273,0.0,0.0,resistance,False
2006-02-20,30.030000686645508,6850243,CIEN,469.6300048828125,22.580795663402927,1.0306372068540164,0.055967530998098924,1.915178577945114,0.8717638073469123,40.66999816894531,11.899999618530273,0.0,0.0,resistance,False
2006-02-27,31.850000381469727,22526115,CIEN,469.6300048828125,23.338602146025625,1.0335597776942327,2.2883672885764783,2.1563980632599207,1.111631499553212,39.47999954223633,11.899999618530273,0.0,0.0,resistance,False
2006-03-06,33.040000915527344,13275614,CIEN,469.6300048828125,24.136451674020417,1.0341858318250075,-0.41065674218568093,2.247619139063039,1.1980358524691443,37.099998474121094,11.899999618530273,0.0,0.0,resistance,False
2006-03-13,35.77000045776367,21920687,CIEN,469.6300048828125,25.07098934214602,1.0387189335345222,0.6511994850106368,2.399061088117461,1.3574649156328271,37.099998474121094,11.899999618530273,0.0,0.0,resistance,False
2006-03-20,36.04999923706055,12265943,CIEN,469.6300048828125,25.97873123127927,1.0362068635084645,-0.44043984570374095,2.319819776419218,1.2480485833765587,37.099998474121094,11.899999618530273,0.0,0.0,resistance,False
2006-03-27,36.470001220703125,14802343,CIEN,469.6300048828125,26.86946249725998,1.0342869425781749,0.20678393825896624,2.4460094965750874,1.3648129339925006,37.029998779296875,11.899999618530273,0.0,0.0,resistance,False
2006-04-03,33.66999816894531,25493870,CIEN,469.6300048828125,27.533182810711605,1.0247016594961402,0.7222861272705274,2.2268517476050445,1.1571813119875571,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-04-10,30.239999771118164,26765528,CIEN,469.6300048828125,27.935720435521937,1.0146200905132452,0.04988093216133915,1.990783450064789,0.9472627891222947,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-04-17,31.079999923706055,21354772,CIEN,422.3800048828125,28.360086026755713,1.0151907874440986,-0.20215390482862883,1.9733333284892733,0.9319652488037131,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-04-24,28.6299991607666,16223129,CIEN,422.3800048828125,28.593419310867144,1.0082275238478224,-0.24030427484779515,1.549242417205276,0.4702571650029097,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-05-01,29.190000534057617,12578185,CIEN,422.3800048828125,28.84105375966718,1.0086605398993298,-0.2246757700071299,1.5735849991702262,0.5070165932675073,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-05-08,27.440000534057617,16244013,CIEN,422.3800048828125,28.952903259441417,1.0038781349914008,0.29144332032006215,1.6065574154934557,0.49796975540440425,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-05-15,28.06999969482422,13641172,CIEN,422.3800048828125,29.083118295156826,1.004497477663935,-0.16023386585568478,1.591269879028247,0.503099775407823,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-05-22,27.860000610351562,11772386,CIEN,392.9800109863281,29.17735489465857,1.0032402508749358,-0.13699600005043555,1.679324915859368,0.6051974088355567,36.470001220703125,11.899999618530273,0.0,0.0,resistance,False
2006-05-29,32.54999923706055,20670129,CIEN,392.9800109863281,29.54993549059796,1.0127695124278588,0.7558147515720262,1.8452381158335893,0.7771228609920455,36.470001220703125,11.899999618530273,0.0,0.0,Slope,False
2006-06-05,29.75,15941501,CIEN,290.5,29.70980645866804,1.0054101968554532,-0.22876625491790592,1.6932271210433643,0.6374794046217789,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-06-12,28.84000015258789,17522856,CIEN,290.5,29.78477421011976,1.0025233335517016,0.09919737169040732,1.5202952660248712,0.506081477275564,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-06-19,30.520000457763672,10677000,CIEN,266.0,29.946903269778016,1.0054433536582987,-0.3906815190400469,1.5571428501918783,0.5545232090244343,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-06-26,33.66999816894531,18815700,CIEN,244.16000366210938,30.28877411709037,1.0114158998088247,0.7622646810901939,1.5874587280672883,0.6061853198275879,36.470001220703125,11.899999618530273,0.0,0.0,Slope,False
2006-07-03,30.239999771118164,9042315,CIEN,244.16000366210938,30.382559048232213,1.003096359422778,-0.5194271273457804,1.4163934065951738,0.4124568154609709,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-07-10,27.440000534057617,12880586,CIEN,244.16000366210938,30.276580589048326,0.9965118652771925,0.42447879774150765,1.3333333642265734,0.3284976401391928,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-07-17,24.149999618530273,17317143,CIEN,244.16000366210938,29.9435913167974,0.9890017543007689,0.3444375123926815,1.1201298801829391,0.1446856328232352,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-07-24,24.709999084472656,11041286,CIEN,244.16000366210938,29.641161149547948,0.98990000350827,-0.3624071822932917,1.1885520921751187,0.2109458252590629,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-07-31,25.479999542236328,7254243,CIEN,210.13999938964844,29.379978327597343,0.9911885090927152,-0.3429893039633246,1.0833332927859567,0.059108161375722945,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-08-07,26.040000915527344,7875413,CIEN,138.6699981689453,29.150709574709655,0.9921964287947643,0.08562850734390892,1.0782609245072978,0.08303737852056192,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-08-14,29.329999923706055,11166786,CIEN,138.6699981689453,29.129634303431356,0.9992770237299272,0.41793020886650645,1.1971428540288185,0.21340549694435373,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-08-21,28.979999542236328,8399986,CIEN,138.6699981689453,29.075591265770697,0.9981447402635504,-0.24777048651241285,1.0349999836512975,0.0026493039711774635,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-08-28,28.139999389648438,20968929,CIEN,138.6699981689453,28.965247143981276,0.9962049225145312,1.4963052319372911,1.0307692372184232,0.02191216918437222,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2006-09-04,27.15999984741211,8407843,CIEN,138.6699981689453,28.789870793332337,0.9939452838162515,-0.5990332648844392,0.9847715707956569,-0.05233981977428781,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-09-11,30.100000381469727,16528715,CIEN,138.6699981689453,28.80507512246409,1.0005281138370121,0.9658686538271468,1.0189573273048893,-0.006196774434534813,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2006-09-18,30.030000686645508,7652157,CIEN,138.6699981689453,28.814559042325584,1.0003292447536127,-0.5370386022143887,1.0,-0.02533325999732572,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-09-25,27.25,13462500,CIEN,138.6699981689453,28.644688079177694,0.9941046828827619,0.7593078657429533,0.8555729881828824,-0.16408684176522614,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2006-10-02,28.010000228881836,14450400,CIEN,138.6699981689453,28.53374186279953,0.9961268135972892,0.07338161559888579,0.8477602739931636,-0.1899874218790365,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-10-09,25.559999465942383,27704800,CIEN,138.6699981689453,28.27554828684817,0.9909512892773459,0.9172341250069203,0.7145652540911481,-0.3384942524021778,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2006-10-16,24.8799991607666,5408800,CIEN,138.6699981689453,27.995440714846374,0.9900936466674253,-0.8047702925124888,0.6901525572069686,-0.3544907668332399,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-10-23,23.59000015258789,11718300,CIEN,138.6699981689453,27.656128905921854,0.9878797475495865,1.1665249223487648,0.646832995969203,-0.4035373231852548,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2006-10-30,22.610000610351562,10284000,CIEN,138.6699981689453,27.281290247107066,0.9864464524268787,-0.12239830009472363,0.6715177261638623,-0.38560191928806575,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-11-06,22.959999084472656,9842300,CIEN,138.6699981689453,26.952817075995988,0.9879597640677603,-0.04295021392454301,0.7592592347305986,-0.29381639513509783,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-11-13,24.850000381469727,12864800,CIEN,138.6699981689453,26.76193538788826,0.9929179318225061,0.3070928543125082,0.7995495637860527,-0.2713980293658057,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-11-20,25.8799991607666,7061600,CIEN,130.05999755859375,26.65090308240665,0.9958511107708652,-0.45109135004042034,0.9039469060212726,-0.1646044427677711,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-11-27,24.8700008392334,9278800,CIEN,130.05999755859375,26.48062357338526,0.9936107415011464,0.3139798345983913,0.8520041241594418,-0.21692558554064068,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-12-04,25.3700008392334,14935300,CIEN,115.29000091552734,26.35189245080435,0.9951386672513901,0.6096154675173513,0.9245626948055266,-0.12892363277816887,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2006-12-11,28.809999465942383,27326000,CIEN,115.29000091552734,26.449548335741923,1.0037058395377063,0.8296251163351256,1.026362656899302,-0.06550617926767544,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2006-12-18,27.639999389648438,11703700,CIEN,115.29000091552734,26.470128947432322,1.0007781082470353,-0.5717009441557491,0.9921033303703022,-0.1342156384442179,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2006-12-25,27.709999084472656,5410600,CIEN,115.29000091552734,26.49569878937096,1.0009659885673174,-0.5377017524372634,0.8513056753907018,-0.25080828741411154,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-01-01,29.290000915527344,10317200,CIEN,102.4800033569336,26.633612835791805,1.0052051484853146,0.9068495176135734,0.9845378459000788,-0.11628036897326954,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2007-01-08,29.780000686645508,13103400,CIEN,94.77999877929688,26.804129016014837,1.0064022925193943,0.27005389059047036,1.0325936383177607,-0.09277069029016971,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-01-15,28.40999984741211,13041300,CIEN,93.94000244140625,26.884236538794735,1.0029886262199392,-0.004739227986629402,0.93086498759161,-0.2123105687737119,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-01-22,28.780000686645508,10077300,CIEN,84.0,26.99275271918184,1.004036424104159,-0.2272779554185549,0.8547669216445051,-0.29466656224711807,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-01-29,27.520000457763672,14255100,CIEN,66.22000122070312,27.03049468583958,1.0013982259256915,0.4145753326783961,0.9100529320786461,-0.20960280362836525,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-02-05,28.290000915527344,19717900,CIEN,64.88999938964844,27.123763562274235,1.0034505057165497,0.38321723453360557,1.0309766896839063,-0.11353202711635535,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-02-12,31.56999969482422,19705200,CIEN,64.88999938964844,27.426817305370044,1.011172997523003,-0.0006440848163343782,1.307246384823981,0.14400414505781245,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-02-19,32.5,9973800,CIEN,64.88999938964844,27.77391407874323,1.0126553792045432,-0.49384933926070274,1.3152570297107962,0.14167909840914317,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-02-26,27.100000381469727,32591500,CIEN,64.88999938964844,27.75587108981225,0.9993503620382844,2.267711403878161,1.0635793119441797,-0.07134908693003106,36.470001220703125,11.899999618530273,0.0,0.0,RS,False
2007-03-05,26.5,19756100,CIEN,63.0,27.69563452607842,0.9978297721754464,-0.39382661123299023,1.017665094788778,-0.06659901775662713,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-03-12,25.059999465942383,14248500,CIEN,63.0,27.541505456739856,0.9944348966190526,-0.2787797186691705,0.8544152584769551,-0.253055511463105,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-03-19,26.690000534057617,12833000,CIEN,63.0,27.501720543317898,0.9985554561102533,-0.09934379057444642,0.920980019173527,-0.14402028733795802,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-03-26,27.950000762939453,19701500,CIEN,60.47999954223633,27.548150696293,1.001688263572527,0.5352216940699759,0.993248094142501,-0.1156401091893251,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-04-02,28.850000381469727,11713800,CIEN,60.47999954223633,27.65305393998341,1.003807995855944,-0.40543613430449454,1.0622238786285798,-0.021601482989861642,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-04-09,28.709999084472656,10571100,CIEN,60.47999954223633,27.74529043218141,1.0033354902644094,-0.09755160579828914,0.9538205555022921,-0.15774653857556942,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-04-16,28.399999618530273,12564000,CIEN,55.790000915527344,27.82051620893581,1.002711298947772,0.1885234270794902,0.9457209113937814,-0.1550405332358138,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-04-23,30.190000534057617,15623500,CIEN,55.790000915527344,28.01473129436534,1.0069810022204817,0.24351321235275392,1.1078899278553254,-0.02106694932547981,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-04-30,29.93000030517578,13559500,CIEN,55.790000915527344,28.18584958968624,1.0061081540823245,-0.1321086824335136,1.0685469496824276,-0.04991961494675179,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-05-07,29.860000610351562,8661100,CIEN,55.790000915527344,28.348322743241503,1.0057643518261985,-0.36125225856410637,1.1682316601821041,0.05264755600617188,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-05-14,29.360000610351562,11052300,CIEN,55.790000915527344,28.46929051799159,1.0042671933661023,0.2760850238422372,1.1800643730185287,0.07743622448607468,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-05-21,30.0,13225500,CIEN,55.790000915527344,28.62191416422526,1.0053609922641809,0.1966287560055373,1.2717252991076777,0.15907565575782878,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-05-28,34.91999816894531,36190000,CIEN,55.790000915527344,29.07817210125667,1.0159408603636193,1.7363804771086158,1.5444492360145206,0.4440716892935792,36.470001220703125,11.899999618530273,0.0,0.0,Slope,False
2007-06-04,34.56999969482422,42067900,CIEN,55.790000915527344,29.485376378541353,1.0140037783622267,0.1624177949709864,1.505662067652396,0.37957998177270635,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-06-11,34.36000061035156,17428000,CIEN,55.790000915527344,29.854064584547473,1.0125041037724192,-0.5857173759564893,1.3826961803981823,0.2906623521244094,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-06-18,35.709999084472656,20057300,CIEN,55.790000915527344,30.2893978529079,1.0145820434978812,0.15086642184989674,1.3798299939131402,0.2858157227417166,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-06-25,36.130001068115234,17395300,CIEN,55.790000915527344,30.73068823865665,1.0145691369597956,-0.13271975789363477,1.4527543164019017,0.38022488211563066,36.470001220703125,11.899999618530273,0.0,0.0,volume,False
2007-07-02,36.959999084472656,8465600,CIEN,55.790000915527344,31.201311829269574,1.0153144500688702,-0.5133398101786115,1.4568387016888042,0.379519086578191,36.959999084472656,36.959999084472656,0.0,0.0,volume,False
2007-07-09,38.70000076293945,13030900,CIEN,55.790000915527344,31.75926886527769,1.0178824864499671,0.5392766017766017,1.343283633472069,0.2577260121585263,38.70000076293945,38.70000076293945,0.0,0.0,volume,False
2007-07-16,38.72999954223633,11110800,CIEN,55.790000915527344,32.297892486408195,1.0169595724453022,-0.14734976095281216,1.4012301156830433,0.31334432945698665,38.72999954223633,38.72999954223633,0.0,0.0,volume,False
2007-07-23,36.209999084472656,19681000,CIEN,55.790000915527344,32.65008597015053,1.0109045345262246,0.7713395975087303,1.306748476392516,0.21934102745134987,38.72999954223633,36.209999084472656,0.0,0.0,Slope,False
